"","station_id","stationname","date","daytype","rides","date_ymd","month","month_char","year","day","day_of_week"
"562179",40890,"O'Hare Airport","01/04/2008","W",8043,2008-01-04,1,"Jan",2008,4,"Friday"
"562375",40890,"O'Hare Airport","02/20/2010","A",5602,2010-02-20,2,"Feb",2010,20,"Saturday"
"562417",40890,"O'Hare Airport","03/04/2014","W",8321,2014-03-04,3,"Mar",2014,4,"Tuesday"
"562419",40890,"O'Hare Airport","12/27/2010","W",9910,2010-12-27,12,"Dec",2010,27,"Monday"
"562677",40890,"O'Hare Airport","04/04/2011","W",8910,2011-04-04,4,"Apr",2011,4,"Monday"
"562699",40890,"O'Hare Airport","01/21/2005","W",9283,2005-01-21,1,"Jan",2005,21,"Friday"
"562880",40890,"O'Hare Airport","06/04/2016","A",9680,2016-06-04,6,"Jun",2016,4,"Saturday"
"563284",40890,"O'Hare Airport","09/20/2012","W",11377,2012-09-20,9,"Sep",2012,20,"Thursday"
"563290",40890,"O'Hare Airport","08/28/2006","W",9364,2006-08-28,8,"Aug",2006,28,"Monday"
"563306",40890,"O'Hare Airport","03/03/2012","A",7030,2012-03-03,3,"Mar",2012,3,"Saturday"
"563314",40890,"O'Hare Airport","05/15/2014","W",11624,2014-05-15,5,"May",2014,15,"Thursday"
"563351",40890,"O'Hare Airport","10/04/2011","W",8832,2011-10-04,10,"Oct",2011,4,"Tuesday"
"563366",40890,"O'Hare Airport","07/04/2006","U",9011,2006-07-04,7,"Jul",2006,4,"Tuesday"
"563681",40890,"O'Hare Airport","08/23/2017","W",11513,2017-08-23,8,"Aug",2017,23,"Wednesday"
"563759",40890,"O'Hare Airport","10/24/2009","A",6931,2009-10-24,10,"Oct",2009,24,"Saturday"
"564313",40890,"O'Hare Airport","03/29/2012","W",9525,2012-03-29,3,"Mar",2012,29,"Thursday"
"564314",40890,"O'Hare Airport","04/20/2014","U",9172,2014-04-20,4,"Apr",2014,20,"Sunday"
"564405",40890,"O'Hare Airport","03/23/2009","W",8586,2009-03-23,3,"Mar",2009,23,"Monday"
"564418",40890,"O'Hare Airport","08/27/2002","W",8105,2002-08-27,8,"Aug",2002,27,"Tuesday"
"564727",40890,"O'Hare Airport","08/29/2014","W",13975,2014-08-29,8,"Aug",2014,29,"Friday"
"564732",40890,"O'Hare Airport","06/12/2009","W",11858,2009-06-12,6,"Jun",2009,12,"Friday"
"564777",40890,"O'Hare Airport","11/18/2013","W",10428,2013-11-18,11,"Nov",2013,18,"Monday"
"564911",40890,"O'Hare Airport","07/27/2015","W",12839,2015-07-27,7,"Jul",2015,27,"Monday"
"564980",40890,"O'Hare Airport","07/11/2004","U",7867,2004-07-11,7,"Jul",2004,11,"Sunday"
"565075",40890,"O'Hare Airport","05/29/2008","W",9664,2008-05-29,5,"May",2008,29,"Thursday"
"565185",40890,"O'Hare Airport","04/04/2004","U",6726,2004-04-04,4,"Apr",2004,4,"Sunday"
"565719",40890,"O'Hare Airport","01/03/2008","W",8385,2008-01-03,1,"Jan",2008,3,"Thursday"
"565761",40890,"O'Hare Airport","11/14/2008","W",9862,2008-11-14,11,"Nov",2008,14,"Friday"
"565910",40890,"O'Hare Airport","09/01/2011","W",10830,2011-09-01,9,"Sep",2011,1,"Thursday"
"566029",40890,"O'Hare Airport","06/12/2014","W",10346,2014-06-12,6,"Jun",2014,12,"Thursday"
"566071",40890,"O'Hare Airport","07/30/2015","W",14980,2015-07-30,7,"Jul",2015,30,"Thursday"
"566143",40890,"O'Hare Airport","06/17/2001","U",8253,2001-06-17,6,"Jun",2001,17,"Sunday"
"566176",40890,"O'Hare Airport","08/28/2002","W",8227,2002-08-28,8,"Aug",2002,28,"Wednesday"
"566295",40890,"O'Hare Airport","02/19/2012","U",7310,2012-02-19,2,"Feb",2012,19,"Sunday"
"566297",40890,"O'Hare Airport","01/08/2007","W",9028,2007-01-08,1,"Jan",2007,8,"Monday"
"566342",40890,"O'Hare Airport","04/28/2012","A",7780,2012-04-28,4,"Apr",2012,28,"Saturday"
"566349",40890,"O'Hare Airport","04/06/2007","W",9313,2007-04-06,4,"Apr",2007,6,"Friday"
"566978",40890,"O'Hare Airport","07/06/2012","W",10367,2012-07-06,7,"Jul",2012,6,"Friday"
"567151",40890,"O'Hare Airport","03/17/2012","A",8390,2012-03-17,3,"Mar",2012,17,"Saturday"
"567158",40890,"O'Hare Airport","06/28/2005","W",9571,2005-06-28,6,"Jun",2005,28,"Tuesday"
"567289",40890,"O'Hare Airport","05/11/2009","W",8656,2009-05-11,5,"May",2009,11,"Monday"
"567519",40890,"O'Hare Airport","03/17/2008","W",9343,2008-03-17,3,"Mar",2008,17,"Monday"
"567645",40890,"O'Hare Airport","05/11/2010","W",7711,2010-05-11,5,"May",2010,11,"Tuesday"
"567662",40890,"O'Hare Airport","11/27/2014","U",7081,2014-11-27,11,"Nov",2014,27,"Thursday"
"568021",40890,"O'Hare Airport","02/28/2010","U",6643,2010-02-28,2,"Feb",2010,28,"Sunday"
"568086",40890,"O'Hare Airport","05/23/2012","W",9844,2012-05-23,5,"May",2012,23,"Wednesday"
"568136",40890,"O'Hare Airport","03/01/2001","W",7803,2001-03-01,3,"Mar",2001,1,"Thursday"
"568293",40890,"O'Hare Airport","09/20/2008","A",7371,2008-09-20,9,"Sep",2008,20,"Saturday"
"568417",40890,"O'Hare Airport","11/08/2007","W",9609,2007-11-08,11,"Nov",2007,8,"Thursday"
"568774",40890,"O'Hare Airport","02/22/2003","A",5098,2003-02-22,2,"Feb",2003,22,"Saturday"
"569194",40890,"O'Hare Airport","06/27/2003","W",10090,2003-06-27,6,"Jun",2003,27,"Friday"
"569256",40890,"O'Hare Airport","09/27/2008","A",6900,2008-09-27,9,"Sep",2008,27,"Saturday"
"569447",40890,"O'Hare Airport","11/30/2014","U",14002,2014-11-30,11,"Nov",2014,30,"Sunday"
"569811",40890,"O'Hare Airport","11/27/2002","W",9884,2002-11-27,11,"Nov",2002,27,"Wednesday"
"569900",40890,"O'Hare Airport","10/27/2013","U",9240,2013-10-27,10,"Oct",2013,27,"Sunday"
"570162",40890,"O'Hare Airport","06/11/2006","U",9255,2006-06-11,6,"Jun",2006,11,"Sunday"
"570235",40890,"O'Hare Airport","03/10/2009","W",6848,2009-03-10,3,"Mar",2009,10,"Tuesday"
"570512",40890,"O'Hare Airport","04/18/2004","U",7336,2004-04-18,4,"Apr",2004,18,"Sunday"
"570558",40890,"O'Hare Airport","04/15/2010","W",9086,2010-04-15,4,"Apr",2010,15,"Thursday"
"570673",40890,"O'Hare Airport","11/06/2011","U",8889,2011-11-06,11,"Nov",2011,6,"Sunday"
"570709",40890,"O'Hare Airport","03/14/2015","A",8731,2015-03-14,3,"Mar",2015,14,"Saturday"
"570782",40890,"O'Hare Airport","01/23/2009","W",7773,2009-01-23,1,"Jan",2009,23,"Friday"
"570811",40890,"O'Hare Airport","09/21/2008","U",8209,2008-09-21,9,"Sep",2008,21,"Sunday"
"570993",40890,"O'Hare Airport","11/20/2008","W",8319,2008-11-20,11,"Nov",2008,20,"Thursday"
"571257",40890,"O'Hare Airport","03/24/2014","W",276,2014-03-24,3,"Mar",2014,24,"Monday"
"571538",40890,"O'Hare Airport","08/31/2001","W",11757,2001-08-31,8,"Aug",2001,31,"Friday"
"571674",40890,"O'Hare Airport","11/02/2002","A",6565,2002-11-02,11,"Nov",2002,2,"Saturday"
"571921",40890,"O'Hare Airport","08/21/2007","W",9395,2007-08-21,8,"Aug",2007,21,"Tuesday"
"571985",40890,"O'Hare Airport","09/23/2014","W",9518,2014-09-23,9,"Sep",2014,23,"Tuesday"
"572104",40890,"O'Hare Airport","05/24/2014","A",9966,2014-05-24,5,"May",2014,24,"Saturday"
"572311",40890,"O'Hare Airport","09/17/2014","W",10305,2014-09-17,9,"Sep",2014,17,"Wednesday"
"572357",40890,"O'Hare Airport","03/28/2013","W",9729,2013-03-28,3,"Mar",2013,28,"Thursday"
"572491",40890,"O'Hare Airport","07/26/2017","W",11602,2017-07-26,7,"Jul",2017,26,"Wednesday"
"572919",40890,"O'Hare Airport","06/17/2016","W",14096,2016-06-17,6,"Jun",2016,17,"Friday"
"573017",40890,"O'Hare Airport","05/01/2007","W",8377,2007-05-01,5,"May",2007,1,"Tuesday"
"573034",40890,"O'Hare Airport","07/19/2012","W",11288,2012-07-19,7,"Jul",2012,19,"Thursday"
"573209",40890,"O'Hare Airport","02/17/2016","W",8988,2016-02-17,2,"Feb",2016,17,"Wednesday"
"573819",40890,"O'Hare Airport","04/10/2012","W",8859,2012-04-10,4,"Apr",2012,10,"Tuesday"
"573825",40890,"O'Hare Airport","08/31/2011","W",9222,2011-08-31,8,"Aug",2011,31,"Wednesday"
"573954",40890,"O'Hare Airport","06/30/2012","A",9220,2012-06-30,6,"Jun",2012,30,"Saturday"
"574389",40890,"O'Hare Airport","10/16/2001","W",6672,2001-10-16,10,"Oct",2001,16,"Tuesday"
"574406",40890,"O'Hare Airport","03/21/2014","W",10410,2014-03-21,3,"Mar",2014,21,"Friday"
"574416",40890,"O'Hare Airport","07/31/2013","W",10529,2013-07-31,7,"Jul",2013,31,"Wednesday"
"574513",40890,"O'Hare Airport","06/09/2011","W",9733,2011-06-09,6,"Jun",2011,9,"Thursday"
"574549",40890,"O'Hare Airport","06/07/2004","W",9637,2004-06-07,6,"Jun",2004,7,"Monday"
"575056",40890,"O'Hare Airport","05/24/2004","W",9800,2004-05-24,5,"May",2004,24,"Monday"
"575130",40890,"O'Hare Airport","07/19/2010","W",9682,2010-07-19,7,"Jul",2010,19,"Monday"
"576162",40890,"O'Hare Airport","12/22/2006","W",9737,2006-12-22,12,"Dec",2006,22,"Friday"
"576177",40890,"O'Hare Airport","07/16/2001","W",10402,2001-07-16,7,"Jul",2001,16,"Monday"
"576320",40890,"O'Hare Airport","10/18/2005","W",8858,2005-10-18,10,"Oct",2005,18,"Tuesday"
"576375",40890,"O'Hare Airport","04/26/2009","U",7513,2009-04-26,4,"Apr",2009,26,"Sunday"
"576526",40890,"O'Hare Airport","05/01/2008","W",9185,2008-05-01,5,"May",2008,1,"Thursday"
"576577",40890,"O'Hare Airport","12/14/2003","U",6148,2003-12-14,12,"Dec",2003,14,"Sunday"
"576790",40890,"O'Hare Airport","10/13/2010","W",8628,2010-10-13,10,"Oct",2010,13,"Wednesday"
"576860",40890,"O'Hare Airport","05/20/2002","W",9101,2002-05-20,5,"May",2002,20,"Monday"
"576863",40890,"O'Hare Airport","04/14/2013","U",8631,2013-04-14,4,"Apr",2013,14,"Sunday"
"577005",40890,"O'Hare Airport","04/01/2001","U",6741,2001-04-01,4,"Apr",2001,1,"Sunday"
"577065",40890,"O'Hare Airport","09/13/2010","W",9723,2010-09-13,9,"Sep",2010,13,"Monday"
"577111",40890,"O'Hare Airport","06/20/2004","U",8425,2004-06-20,6,"Jun",2004,20,"Sunday"
"577365",40890,"O'Hare Airport","12/24/2012","W",6994,2012-12-24,12,"Dec",2012,24,"Monday"
"577636",40890,"O'Hare Airport","10/19/2016","W",10719,2016-10-19,10,"Oct",2016,19,"Wednesday"
"577669",40890,"O'Hare Airport","08/13/2009","W",10340,2009-08-13,8,"Aug",2009,13,"Thursday"
"577765",40890,"O'Hare Airport","08/28/2012","W",9366,2012-08-28,8,"Aug",2012,28,"Tuesday"
"577950",40890,"O'Hare Airport","09/13/2017","W",11478,2017-09-13,9,"Sep",2017,13,"Wednesday"
"577983",40890,"O'Hare Airport","03/22/2008","A",7244,2008-03-22,3,"Mar",2008,22,"Saturday"
"578284",40890,"O'Hare Airport","12/11/2003","W",7356,2003-12-11,12,"Dec",2003,11,"Thursday"
"578535",40890,"O'Hare Airport","09/05/2012","W",9460,2012-09-05,9,"Sep",2012,5,"Wednesday"
"578687",40890,"O'Hare Airport","03/06/2001","W",7284,2001-03-06,3,"Mar",2001,6,"Tuesday"
"579102",40890,"O'Hare Airport","03/08/2002","W",8070,2002-03-08,3,"Mar",2002,8,"Friday"
"579190",40890,"O'Hare Airport","10/22/2003","W",7627,2003-10-22,10,"Oct",2003,22,"Wednesday"
"579282",40890,"O'Hare Airport","03/24/2003","W",8128,2003-03-24,3,"Mar",2003,24,"Monday"
"579709",40890,"O'Hare Airport","07/03/2016","U",9579,2016-07-03,7,"Jul",2016,3,"Sunday"
"579728",40890,"O'Hare Airport","03/26/2003","W",7014,2003-03-26,3,"Mar",2003,26,"Wednesday"
"579763",40890,"O'Hare Airport","11/15/2002","W",9120,2002-11-15,11,"Nov",2002,15,"Friday"
"579855",40890,"O'Hare Airport","07/06/2003","U",7695,2003-07-06,7,"Jul",2003,6,"Sunday"
"579966",40890,"O'Hare Airport","11/09/2015","W",12716,2015-11-09,11,"Nov",2015,9,"Monday"
"580309",40890,"O'Hare Airport","10/19/2005","W",9062,2005-10-19,10,"Oct",2005,19,"Wednesday"
"580428",40890,"O'Hare Airport","04/26/2016","W",10116,2016-04-26,4,"Apr",2016,26,"Tuesday"
"580634",40890,"O'Hare Airport","08/28/2010","A",7727,2010-08-28,8,"Aug",2010,28,"Saturday"
"580656",40890,"O'Hare Airport","05/19/2008","W",10160,2008-05-19,5,"May",2008,19,"Monday"
"580837",40890,"O'Hare Airport","03/10/2008","W",8851,2008-03-10,3,"Mar",2008,10,"Monday"
"580897",40890,"O'Hare Airport","07/29/2015","W",13375,2015-07-29,7,"Jul",2015,29,"Wednesday"
"581268",40890,"O'Hare Airport","04/20/2008","U",7449,2008-04-20,4,"Apr",2008,20,"Sunday"
"581398",40890,"O'Hare Airport","05/25/2008","U",7996,2008-05-25,5,"May",2008,25,"Sunday"
"581653",40890,"O'Hare Airport","02/06/2005","U",6302,2005-02-06,2,"Feb",2005,6,"Sunday"
"581709",40890,"O'Hare Airport","08/11/2014","W",10979,2014-08-11,8,"Aug",2014,11,"Monday"
"581727",40890,"O'Hare Airport","01/25/2014","A",6655,2014-01-25,1,"Jan",2014,25,"Saturday"
"581735",40890,"O'Hare Airport","02/01/2016","W",9391,2016-02-01,2,"Feb",2016,1,"Monday"
"582011",40890,"O'Hare Airport","08/31/2004","W",8165,2004-08-31,8,"Aug",2004,31,"Tuesday"
"582767",40890,"O'Hare Airport","10/07/2002","W",8803,2002-10-07,10,"Oct",2002,7,"Monday"
"582780",40890,"O'Hare Airport","08/01/2007","W",10333,2007-08-01,8,"Aug",2007,1,"Wednesday"
"582930",40890,"O'Hare Airport","05/31/2004","U",10263,2004-05-31,5,"May",2004,31,"Monday"
"583295",40890,"O'Hare Airport","05/18/2004","W",8488,2004-05-18,5,"May",2004,18,"Tuesday"
"584048",40890,"O'Hare Airport","09/18/2013","W",9994,2013-09-18,9,"Sep",2013,18,"Wednesday"
"584244",40890,"O'Hare Airport","05/10/2017","W",10597,2017-05-10,5,"May",2017,10,"Wednesday"
"584279",40890,"O'Hare Airport","06/27/2011","W",11066,2011-06-27,6,"Jun",2011,27,"Monday"
"584736",40890,"O'Hare Airport","03/03/2015","W",8572,2015-03-03,3,"Mar",2015,3,"Tuesday"
"584778",40890,"O'Hare Airport","11/05/2002","W",7529,2002-11-05,11,"Nov",2002,5,"Tuesday"
"585008",40890,"O'Hare Airport","09/26/2014","W",10768,2014-09-26,9,"Sep",2014,26,"Friday"
"585050",40890,"O'Hare Airport","08/23/2009","U",8438,2009-08-23,8,"Aug",2009,23,"Sunday"
"585129",40890,"O'Hare Airport","10/09/2001","W",6802,2001-10-09,10,"Oct",2001,9,"Tuesday"
"585178",40890,"O'Hare Airport","02/04/2016","W",9160,2016-02-04,2,"Feb",2016,4,"Thursday"
"585229",40890,"O'Hare Airport","07/09/2006","U",8835,2006-07-09,7,"Jul",2006,9,"Sunday"
"586020",40890,"O'Hare Airport","07/13/2015","W",11914,2015-07-13,7,"Jul",2015,13,"Monday"
"586106",40890,"O'Hare Airport","07/23/2010","W",10529,2010-07-23,7,"Jul",2010,23,"Friday"
"586221",40890,"O'Hare Airport","06/06/2010","U",8558,2010-06-06,6,"Jun",2010,6,"Sunday"
"586242",40890,"O'Hare Airport","10/21/2015","W",12253,2015-10-21,10,"Oct",2015,21,"Wednesday"
"586282",40890,"O'Hare Airport","02/11/2010","W",7295,2010-02-11,2,"Feb",2010,11,"Thursday"
"586460",40890,"O'Hare Airport","01/06/2002","U",6053,2002-01-06,1,"Jan",2002,6,"Sunday"
"586662",40890,"O'Hare Airport","02/19/2014","W",8360,2014-02-19,2,"Feb",2014,19,"Wednesday"
"587282",40890,"O'Hare Airport","07/17/2013","W",10314,2013-07-17,7,"Jul",2013,17,"Wednesday"
"587411",40890,"O'Hare Airport","06/17/2009","W",8459,2009-06-17,6,"Jun",2009,17,"Wednesday"
"587526",40890,"O'Hare Airport","12/26/2007","W",10388,2007-12-26,12,"Dec",2007,26,"Wednesday"
"587599",40890,"O'Hare Airport","05/29/2016","U",10207,2016-05-29,5,"May",2016,29,"Sunday"
"587694",40890,"O'Hare Airport","08/25/2015","W",11206,2015-08-25,8,"Aug",2015,25,"Tuesday"
"587711",40890,"O'Hare Airport","06/10/2017","A",10512,2017-06-10,6,"Jun",2017,10,"Saturday"
"588350",40890,"O'Hare Airport","04/05/2010","W",8686,2010-04-05,4,"Apr",2010,5,"Monday"
"588629",40890,"O'Hare Airport","04/30/2011","A",7235,2011-04-30,4,"Apr",2011,30,"Saturday"
"589029",40890,"O'Hare Airport","02/09/2017","W",8593,2017-02-09,2,"Feb",2017,9,"Thursday"
"589179",40890,"O'Hare Airport","12/26/2009","A",6622,2009-12-26,12,"Dec",2009,26,"Saturday"
"589327",40890,"O'Hare Airport","03/09/2008","U",7109,2008-03-09,3,"Mar",2008,9,"Sunday"
"589472",40890,"O'Hare Airport","03/13/2009","W",9975,2009-03-13,3,"Mar",2009,13,"Friday"
"589565",40890,"O'Hare Airport","12/09/2008","W",6827,2008-12-09,12,"Dec",2008,9,"Tuesday"
"589834",40890,"O'Hare Airport","10/13/2008","W",9748,2008-10-13,10,"Oct",2008,13,"Monday"
"589968",40890,"O'Hare Airport","06/05/2009","W",10326,2009-06-05,6,"Jun",2009,5,"Friday"
"590244",40890,"O'Hare Airport","04/09/2005","A",6698,2005-04-09,4,"Apr",2005,9,"Saturday"
"590287",40890,"O'Hare Airport","12/24/2006","U",6173,2006-12-24,12,"Dec",2006,24,"Sunday"
"590293",40890,"O'Hare Airport","07/31/2010","A",8410,2010-07-31,7,"Jul",2010,31,"Saturday"
"590307",40890,"O'Hare Airport","10/13/2006","W",11938,2006-10-13,10,"Oct",2006,13,"Friday"
"590611",40890,"O'Hare Airport","05/03/2015","U",11876,2015-05-03,5,"May",2015,3,"Sunday"
"591236",40890,"O'Hare Airport","07/29/2004","W",9897,2004-07-29,7,"Jul",2004,29,"Thursday"
"591297",40890,"O'Hare Airport","12/09/2011","W",10226,2011-12-09,12,"Dec",2011,9,"Friday"
"591307",40890,"O'Hare Airport","06/19/2008","W",10314,2008-06-19,6,"Jun",2008,19,"Thursday"
"591378",40890,"O'Hare Airport","03/21/2015","A",8621,2015-03-21,3,"Mar",2015,21,"Saturday"
"591503",40890,"O'Hare Airport","01/12/2012","W",8987,2012-01-12,1,"Jan",2012,12,"Thursday"
"591535",40890,"O'Hare Airport","06/14/2015","U",12015,2015-06-14,6,"Jun",2015,14,"Sunday"
"591696",40890,"O'Hare Airport","04/11/2016","W",11555,2016-04-11,4,"Apr",2016,11,"Monday"
"591721",40890,"O'Hare Airport","03/06/2015","W",10757,2015-03-06,3,"Mar",2015,6,"Friday"
"591819",40890,"O'Hare Airport","10/21/2012","U",9812,2012-10-21,10,"Oct",2012,21,"Sunday"
"591835",40890,"O'Hare Airport","07/21/2011","W",11405,2011-07-21,7,"Jul",2011,21,"Thursday"
"591996",40890,"O'Hare Airport","12/07/2001","W",8002,2001-12-07,12,"Dec",2001,7,"Friday"
"592140",40890,"O'Hare Airport","07/30/2009","W",10185,2009-07-30,7,"Jul",2009,30,"Thursday"
"592384",40890,"O'Hare Airport","04/22/2015","W",10229,2015-04-22,4,"Apr",2015,22,"Wednesday"
"592747",40890,"O'Hare Airport","01/01/2001","U",6383,2001-01-01,1,"Jan",2001,1,"Monday"
"592757",40890,"O'Hare Airport","12/24/2016","A",6870,2016-12-24,12,"Dec",2016,24,"Saturday"
"592773",40890,"O'Hare Airport","05/10/2008","A",6365,2008-05-10,5,"May",2008,10,"Saturday"
"592832",40890,"O'Hare Airport","04/15/2012","U",7894,2012-04-15,4,"Apr",2012,15,"Sunday"
"593374",40890,"O'Hare Airport","01/21/2012","A",7456,2012-01-21,1,"Jan",2012,21,"Saturday"
"593526",40890,"O'Hare Airport","05/07/2010","W",8626,2010-05-07,5,"May",2010,7,"Friday"
"593613",40890,"O'Hare Airport","07/25/2001","W",8947,2001-07-25,7,"Jul",2001,25,"Wednesday"
"593725",40890,"O'Hare Airport","11/05/2013","W",8927,2013-11-05,11,"Nov",2013,5,"Tuesday"
"593765",40890,"O'Hare Airport","12/07/2005","W",8039,2005-12-07,12,"Dec",2005,7,"Wednesday"
"594080",40890,"O'Hare Airport","11/10/2002","U",6900,2002-11-10,11,"Nov",2002,10,"Sunday"
"594235",40890,"O'Hare Airport","05/16/2003","W",9559,2003-05-16,5,"May",2003,16,"Friday"
"594400",40890,"O'Hare Airport","06/04/2002","W",7301,2002-06-04,6,"Jun",2002,4,"Tuesday"
"594816",40890,"O'Hare Airport","05/23/2001","W",8345,2001-05-23,5,"May",2001,23,"Wednesday"
"595108",40890,"O'Hare Airport","06/30/2015","W",11027,2015-06-30,6,"Jun",2015,30,"Tuesday"
"595158",40890,"O'Hare Airport","06/23/2002","U",7938,2002-06-23,6,"Jun",2002,23,"Sunday"
"595190",40890,"O'Hare Airport","09/13/2012","W",11466,2012-09-13,9,"Sep",2012,13,"Thursday"
"595562",40890,"O'Hare Airport","11/17/2017","W",12389,2017-11-17,11,"Nov",2017,17,"Friday"
"595571",40890,"O'Hare Airport","09/06/2010","U",11527,2010-09-06,9,"Sep",2010,6,"Monday"
"595594",40890,"O'Hare Airport","06/16/2014","W",11362,2014-06-16,6,"Jun",2014,16,"Monday"
"595829",40890,"O'Hare Airport","05/04/2002","A",6266,2002-05-04,5,"May",2002,4,"Saturday"
"595855",40890,"O'Hare Airport","06/17/2005","W",11334,2005-06-17,6,"Jun",2005,17,"Friday"
"596208",40890,"O'Hare Airport","05/30/2008","W",9613,2008-05-30,5,"May",2008,30,"Friday"
"596413",40890,"O'Hare Airport","09/19/2004","U",8478,2004-09-19,9,"Sep",2004,19,"Sunday"
"596466",40890,"O'Hare Airport","05/12/2005","W",9486,2005-05-12,5,"May",2005,12,"Thursday"
"596942",40890,"O'Hare Airport","09/18/2008","W",9952,2008-09-18,9,"Sep",2008,18,"Thursday"
"597029",40890,"O'Hare Airport","06/29/2012","W",11506,2012-06-29,6,"Jun",2012,29,"Friday"
"597128",40890,"O'Hare Airport","01/21/2008","W",7823,2008-01-21,1,"Jan",2008,21,"Monday"
"597209",40890,"O'Hare Airport","09/24/2006","U",8538,2006-09-24,9,"Sep",2006,24,"Sunday"
"597248",40890,"O'Hare Airport","08/17/2013","A",8861,2013-08-17,8,"Aug",2013,17,"Saturday"
"597580",40890,"O'Hare Airport","08/10/2007","W",11139,2007-08-10,8,"Aug",2007,10,"Friday"
"597694",40890,"O'Hare Airport","05/25/2010","W",8575,2010-05-25,5,"May",2010,25,"Tuesday"
"597782",40890,"O'Hare Airport","10/13/2011","W",11146,2011-10-13,10,"Oct",2011,13,"Thursday"
"598232",40890,"O'Hare Airport","05/02/2015","A",9381,2015-05-02,5,"May",2015,2,"Saturday"
"598250",40890,"O'Hare Airport","02/06/2014","W",8694,2014-02-06,2,"Feb",2014,6,"Thursday"
"598518",40890,"O'Hare Airport","08/02/2002","W",10069,2002-08-02,8,"Aug",2002,2,"Friday"
"598540",40890,"O'Hare Airport","12/23/2015","W",9396,2015-12-23,12,"Dec",2015,23,"Wednesday"
"598680",40890,"O'Hare Airport","06/06/2002","W",8675,2002-06-06,6,"Jun",2002,6,"Thursday"
"599194",40890,"O'Hare Airport","07/14/2015","W",11351,2015-07-14,7,"Jul",2015,14,"Tuesday"
"599325",40890,"O'Hare Airport","05/12/2012","A",7685,2012-05-12,5,"May",2012,12,"Saturday"
"599545",40890,"O'Hare Airport","03/12/2002","W",6817,2002-03-12,3,"Mar",2002,12,"Tuesday"
"599767",40890,"O'Hare Airport","04/23/2004","W",9250,2004-04-23,4,"Apr",2004,23,"Friday"
"599808",40890,"O'Hare Airport","08/02/2007","W",12598,2007-08-02,8,"Aug",2007,2,"Thursday"
"599913",40890,"O'Hare Airport","06/27/2006","W",9427,2006-06-27,6,"Jun",2006,27,"Tuesday"
"600143",40890,"O'Hare Airport","09/29/2004","W",8726,2004-09-29,9,"Sep",2004,29,"Wednesday"
"600526",40890,"O'Hare Airport","06/17/2007","U",8511,2007-06-17,6,"Jun",2007,17,"Sunday"
"600699",40890,"O'Hare Airport","09/03/2005","A",8894,2005-09-03,9,"Sep",2005,3,"Saturday"
"600918",40890,"O'Hare Airport","12/21/2016","W",9005,2016-12-21,12,"Dec",2016,21,"Wednesday"
"601279",40890,"O'Hare Airport","11/30/2010","W",8769,2010-11-30,11,"Nov",2010,30,"Tuesday"
"601329",40890,"O'Hare Airport","03/12/2012","W",9396,2012-03-12,3,"Mar",2012,12,"Monday"
"601401",40890,"O'Hare Airport","01/19/2001","W",8130,2001-01-19,1,"Jan",2001,19,"Friday"
"601482",40890,"O'Hare Airport","08/08/2002","W",9212,2002-08-08,8,"Aug",2002,8,"Thursday"
"601719",40890,"O'Hare Airport","03/30/2006","W",7987,2006-03-30,3,"Mar",2006,30,"Thursday"
"601954",40890,"O'Hare Airport","10/29/2015","W",13117,2015-10-29,10,"Oct",2015,29,"Thursday"
"602330",40890,"O'Hare Airport","11/22/2005","W",9063,2005-11-22,11,"Nov",2005,22,"Tuesday"
"602677",40890,"O'Hare Airport","02/20/2017","W",9931,2017-02-20,2,"Feb",2017,20,"Monday"
"602835",40890,"O'Hare Airport","05/14/2006","U",8656,2006-05-14,5,"May",2006,14,"Sunday"
