"","station_id","stationname","date","daytype","rides","date_ymd","month","month_char","year","day","day_of_week"
"692624",40350,"UIC-Halsted","12/06/2004","W",4592,2004-12-06,12,"Dec",2004,6,"Monday"
"692629",40350,"UIC-Halsted","07/27/2009","W",3158,2009-07-27,7,"Jul",2009,27,"Monday"
"692798",40350,"UIC-Halsted","11/08/2007","W",6231,2007-11-08,11,"Nov",2007,8,"Thursday"
"692912",40350,"UIC-Halsted","02/04/2015","W",7520,2015-02-04,2,"Feb",2015,4,"Wednesday"
"692994",40350,"UIC-Halsted","12/06/2012","W",7507,2012-12-06,12,"Dec",2012,6,"Thursday"
"693105",40350,"UIC-Halsted","06/26/2013","W",4217,2013-06-26,6,"Jun",2013,26,"Wednesday"
"693222",40350,"UIC-Halsted","07/18/2014","W",3784,2014-07-18,7,"Jul",2014,18,"Friday"
"693236",40350,"UIC-Halsted","07/15/2001","U",696,2001-07-15,7,"Jul",2001,15,"Sunday"
"693889",40350,"UIC-Halsted","11/13/2016","U",1714,2016-11-13,11,"Nov",2016,13,"Sunday"
"693897",40350,"UIC-Halsted","10/23/2013","W",8269,2013-10-23,10,"Oct",2013,23,"Wednesday"
"693944",40350,"UIC-Halsted","11/18/2012","U",1935,2012-11-18,11,"Nov",2012,18,"Sunday"
"694124",40350,"UIC-Halsted","01/27/2001","A",954,2001-01-27,1,"Jan",2001,27,"Saturday"
"694139",40350,"UIC-Halsted","08/17/2008","U",1085,2008-08-17,8,"Aug",2008,17,"Sunday"
"694265",40350,"UIC-Halsted","11/17/2002","U",966,2002-11-17,11,"Nov",2002,17,"Sunday"
"694641",40350,"UIC-Halsted","07/07/2016","W",3849,2016-07-07,7,"Jul",2016,7,"Thursday"
"694770",40350,"UIC-Halsted","07/29/2003","W",2847,2003-07-29,7,"Jul",2003,29,"Tuesday"
"694910",40350,"UIC-Halsted","09/25/2008","W",6937,2008-09-25,9,"Sep",2008,25,"Thursday"
"695138",40350,"UIC-Halsted","08/21/2013","W",4142,2013-08-21,8,"Aug",2013,21,"Wednesday"
"695428",40350,"UIC-Halsted","09/23/2011","W",7943,2011-09-23,9,"Sep",2011,23,"Friday"
"695506",40350,"UIC-Halsted","05/10/2001","W",2217,2001-05-10,5,"May",2001,10,"Thursday"
"695652",40350,"UIC-Halsted","07/08/2003","W",3681,2003-07-08,7,"Jul",2003,8,"Tuesday"
"695721",40350,"UIC-Halsted","03/05/2016","A",2100,2016-03-05,3,"Mar",2016,5,"Saturday"
"695976",40350,"UIC-Halsted","10/23/2016","U",1683,2016-10-23,10,"Oct",2016,23,"Sunday"
"696124",40350,"UIC-Halsted","06/25/2012","W",3908,2012-06-25,6,"Jun",2012,25,"Monday"
"696219",40350,"UIC-Halsted","09/03/2017","U",1851,2017-09-03,9,"Sep",2017,3,"Sunday"
"696287",40350,"UIC-Halsted","08/22/2010","U",1773,2010-08-22,8,"Aug",2010,22,"Sunday"
"696735",40350,"UIC-Halsted","03/12/2006","U",1194,2006-03-12,3,"Mar",2006,12,"Sunday"
"696900",40350,"UIC-Halsted","12/02/2001","U",968,2001-12-02,12,"Dec",2001,2,"Sunday"
"696982",40350,"UIC-Halsted","07/23/2009","W",3479,2009-07-23,7,"Jul",2009,23,"Thursday"
"697012",40350,"UIC-Halsted","12/30/2007","U",653,2007-12-30,12,"Dec",2007,30,"Sunday"
"697099",40350,"UIC-Halsted","09/14/2014","U",1924,2014-09-14,9,"Sep",2014,14,"Sunday"
"697106",40350,"UIC-Halsted","09/22/2006","W",6383,2006-09-22,9,"Sep",2006,22,"Friday"
"697343",40350,"UIC-Halsted","09/16/2014","W",8249,2014-09-16,9,"Sep",2014,16,"Tuesday"
"697433",40350,"UIC-Halsted","02/24/2010","W",5922,2010-02-24,2,"Feb",2010,24,"Wednesday"
"697542",40350,"UIC-Halsted","06/18/2007","W",3100,2007-06-18,6,"Jun",2007,18,"Monday"
"697762",40350,"UIC-Halsted","04/16/2016","A",2554,2016-04-16,4,"Apr",2016,16,"Saturday"
"698589",40350,"UIC-Halsted","04/01/2014","W",7104,2014-04-01,4,"Apr",2014,1,"Tuesday"
"699049",40350,"UIC-Halsted","11/15/2016","W",8168,2016-11-15,11,"Nov",2016,15,"Tuesday"
"699254",40350,"UIC-Halsted","06/23/2012","A",2057,2012-06-23,6,"Jun",2012,23,"Saturday"
"699360",40350,"UIC-Halsted","06/27/2005","W",3550,2005-06-27,6,"Jun",2005,27,"Monday"
"699485",40350,"UIC-Halsted","04/30/2003","W",5663,2003-04-30,4,"Apr",2003,30,"Wednesday"
"699776",40350,"UIC-Halsted","04/01/2011","W",6233,2011-04-01,4,"Apr",2011,1,"Friday"
"699797",40350,"UIC-Halsted","11/24/2016","U",931,2016-11-24,11,"Nov",2016,24,"Thursday"
"700033",40350,"UIC-Halsted","01/22/2017","U",1299,2017-01-22,1,"Jan",2017,22,"Sunday"
"700426",40350,"UIC-Halsted","11/02/2001","W",5658,2001-11-02,11,"Nov",2001,2,"Friday"
"700802",40350,"UIC-Halsted","10/16/2016","U",1818,2016-10-16,10,"Oct",2016,16,"Sunday"
"701379",40350,"UIC-Halsted","09/16/2012","U",2080,2012-09-16,9,"Sep",2012,16,"Sunday"
"701429",40350,"UIC-Halsted","03/05/2001","W",4263,2001-03-05,3,"Mar",2001,5,"Monday"
"701460",40350,"UIC-Halsted","12/05/2001","W",4641,2001-12-05,12,"Dec",2001,5,"Wednesday"
"701589",40350,"UIC-Halsted","04/01/2009","W",5660,2009-04-01,4,"Apr",2009,1,"Wednesday"
"701759",40350,"UIC-Halsted","12/03/2012","W",7377,2012-12-03,12,"Dec",2012,3,"Monday"
"701878",40350,"UIC-Halsted","09/12/2015","A",2476,2015-09-12,9,"Sep",2015,12,"Saturday"
"702061",40350,"UIC-Halsted","10/14/2007","U",1197,2007-10-14,10,"Oct",2007,14,"Sunday"
"702139",40350,"UIC-Halsted","08/19/2014","W",3741,2014-08-19,8,"Aug",2014,19,"Tuesday"
"702235",40350,"UIC-Halsted","10/02/2003","W",7346,2003-10-02,10,"Oct",2003,2,"Thursday"
"702274",40350,"UIC-Halsted","09/29/2003","W",6835,2003-09-29,9,"Sep",2003,29,"Monday"
"702396",40350,"UIC-Halsted","10/08/2001","W",5643,2001-10-08,10,"Oct",2001,8,"Monday"
"702820",40350,"UIC-Halsted","11/23/2003","U",1000,2003-11-23,11,"Nov",2003,23,"Sunday"
"702844",40350,"UIC-Halsted","01/13/2003","W",5988,2003-01-13,1,"Jan",2003,13,"Monday"
"702926",40350,"UIC-Halsted","01/13/2011","W",6955,2011-01-13,1,"Jan",2011,13,"Thursday"
"702969",40350,"UIC-Halsted","05/18/2015","W",3331,2015-05-18,5,"May",2015,18,"Monday"
"703031",40350,"UIC-Halsted","03/29/2001","W",4462,2001-03-29,3,"Mar",2001,29,"Thursday"
"703150",40350,"UIC-Halsted","09/23/2013","W",6825,2013-09-23,9,"Sep",2013,23,"Monday"
"703292",40350,"UIC-Halsted","06/14/2005","W",3444,2005-06-14,6,"Jun",2005,14,"Tuesday"
"703479",40350,"UIC-Halsted","11/08/2012","W",7934,2012-11-08,11,"Nov",2012,8,"Thursday"
"703497",40350,"UIC-Halsted","04/27/2014","U",1599,2014-04-27,4,"Apr",2014,27,"Sunday"
"703937",40350,"UIC-Halsted","09/17/2014","W",8293,2014-09-17,9,"Sep",2014,17,"Wednesday"
"704035",40350,"UIC-Halsted","07/28/2011","W",3965,2011-07-28,7,"Jul",2011,28,"Thursday"
"704303",40350,"UIC-Halsted","12/01/2003","W",6166,2003-12-01,12,"Dec",2003,1,"Monday"
"704315",40350,"UIC-Halsted","11/08/2016","W",7858,2016-11-08,11,"Nov",2016,8,"Tuesday"
"704368",40350,"UIC-Halsted","07/01/2002","W",4308,2002-07-01,7,"Jul",2002,1,"Monday"
"704454",40350,"UIC-Halsted","03/10/2003","W",5724,2003-03-10,3,"Mar",2003,10,"Monday"
"704627",40350,"UIC-Halsted","10/07/2009","W",6606,2009-10-07,10,"Oct",2009,7,"Wednesday"
"704721",40350,"UIC-Halsted","07/29/2009","W",3466,2009-07-29,7,"Jul",2009,29,"Wednesday"
"704942",40350,"UIC-Halsted","11/20/2001","W",5576,2001-11-20,11,"Nov",2001,20,"Tuesday"
"705067",40350,"UIC-Halsted","11/21/2004","U",1180,2004-11-21,11,"Nov",2004,21,"Sunday"
"705332",40350,"UIC-Halsted","08/04/2014","W",3403,2014-08-04,8,"Aug",2014,4,"Monday"
"705449",40350,"UIC-Halsted","10/09/2017","W",8085,2017-10-09,10,"Oct",2017,9,"Monday"
"705800",40350,"UIC-Halsted","11/08/2003","A",1836,2003-11-08,11,"Nov",2003,8,"Saturday"
"705865",40350,"UIC-Halsted","01/18/2009","U",1082,2009-01-18,1,"Jan",2009,18,"Sunday"
"706129",40350,"UIC-Halsted","07/26/2001","W",2586,2001-07-26,7,"Jul",2001,26,"Thursday"
"706337",40350,"UIC-Halsted","12/17/2005","A",1062,2005-12-17,12,"Dec",2005,17,"Saturday"
"706446",40350,"UIC-Halsted","04/13/2003","U",1050,2003-04-13,4,"Apr",2003,13,"Sunday"
"706452",40350,"UIC-Halsted","01/31/2016","U",1320,2016-01-31,1,"Jan",2016,31,"Sunday"
"706708",40350,"UIC-Halsted","11/08/2006","W",6489,2006-11-08,11,"Nov",2006,8,"Wednesday"
"706756",40350,"UIC-Halsted","05/18/2007","W",2570,2007-05-18,5,"May",2007,18,"Friday"
"707186",40350,"UIC-Halsted","05/04/2011","W",5339,2011-05-04,5,"May",2011,4,"Wednesday"
"707393",40350,"UIC-Halsted","01/30/2001","W",4641,2001-01-30,1,"Jan",2001,30,"Tuesday"
"707494",40350,"UIC-Halsted","03/18/2006","A",1602,2006-03-18,3,"Mar",2006,18,"Saturday"
"707562",40350,"UIC-Halsted","03/10/2012","A",2717,2012-03-10,3,"Mar",2012,10,"Saturday"
"708195",40350,"UIC-Halsted","03/18/2014","W",7480,2014-03-18,3,"Mar",2014,18,"Tuesday"
"708263",40350,"UIC-Halsted","12/15/2009","W",2635,2009-12-15,12,"Dec",2009,15,"Tuesday"
"708301",40350,"UIC-Halsted","06/10/2014","W",3572,2014-06-10,6,"Jun",2014,10,"Tuesday"
"708320",40350,"UIC-Halsted","09/21/2002","A",1873,2002-09-21,9,"Sep",2002,21,"Saturday"
"708378",40350,"UIC-Halsted","12/02/2009","W",5994,2009-12-02,12,"Dec",2009,2,"Wednesday"
"708468",40350,"UIC-Halsted","04/19/2005","W",5877,2005-04-19,4,"Apr",2005,19,"Tuesday"
"708511",40350,"UIC-Halsted","07/14/2011","W",4167,2011-07-14,7,"Jul",2011,14,"Thursday"
"708564",40350,"UIC-Halsted","12/30/2012","U",1006,2012-12-30,12,"Dec",2012,30,"Sunday"
"708632",40350,"UIC-Halsted","06/05/2014","W",3784,2014-06-05,6,"Jun",2014,5,"Thursday"
"708734",40350,"UIC-Halsted","11/11/2008","W",6480,2008-11-11,11,"Nov",2008,11,"Tuesday"
"709093",40350,"UIC-Halsted","04/02/2014","W",7302,2014-04-02,4,"Apr",2014,2,"Wednesday"
"709241",40350,"UIC-Halsted","03/26/2007","W",2492,2007-03-26,3,"Mar",2007,26,"Monday"
"709417",40350,"UIC-Halsted","08/14/2011","U",1336,2011-08-14,8,"Aug",2011,14,"Sunday"
"710005",40350,"UIC-Halsted","04/29/2011","W",6662,2011-04-29,4,"Apr",2011,29,"Friday"
"710027",40350,"UIC-Halsted","09/20/2014","A",2350,2014-09-20,9,"Sep",2014,20,"Saturday"
"710032",40350,"UIC-Halsted","06/02/2016","W",3555,2016-06-02,6,"Jun",2016,2,"Thursday"
"710124",40350,"UIC-Halsted","08/30/2004","W",6980,2004-08-30,8,"Aug",2004,30,"Monday"
"710411",40350,"UIC-Halsted","10/19/2011","W",7765,2011-10-19,10,"Oct",2011,19,"Wednesday"
"710490",40350,"UIC-Halsted","07/21/2014","W",3942,2014-07-21,7,"Jul",2014,21,"Monday"
"710936",40350,"UIC-Halsted","09/26/2017","W",8510,2017-09-26,9,"Sep",2017,26,"Tuesday"
"710941",40350,"UIC-Halsted","11/09/2001","W",5826,2001-11-09,11,"Nov",2001,9,"Friday"
"711041",40350,"UIC-Halsted","03/06/2005","U",1089,2005-03-06,3,"Mar",2005,6,"Sunday"
"711276",40350,"UIC-Halsted","07/05/2008","A",1401,2008-07-05,7,"Jul",2008,5,"Saturday"
"711556",40350,"UIC-Halsted","04/30/2007","W",4727,2007-04-30,4,"Apr",2007,30,"Monday"
"711572",40350,"UIC-Halsted","01/01/2008","U",461,2008-01-01,1,"Jan",2008,1,"Tuesday"
"711900",40350,"UIC-Halsted","08/02/2012","W",3696,2012-08-02,8,"Aug",2012,2,"Thursday"
"712284",40350,"UIC-Halsted","11/24/2004","W",5628,2004-11-24,11,"Nov",2004,24,"Wednesday"
"712509",40350,"UIC-Halsted","04/07/2003","W",5580,2003-04-07,4,"Apr",2003,7,"Monday"
"712542",40350,"UIC-Halsted","05/25/2002","A",953,2002-05-25,5,"May",2002,25,"Saturday"
"712571",40350,"UIC-Halsted","07/20/2001","W",2959,2001-07-20,7,"Jul",2001,20,"Friday"
"712616",40350,"UIC-Halsted","05/01/2016","U",1532,2016-05-01,5,"May",2016,1,"Sunday"
"713012",40350,"UIC-Halsted","03/30/2001","W",4249,2001-03-30,3,"Mar",2001,30,"Friday"
"713185",40350,"UIC-Halsted","10/31/2012","W",8242,2012-10-31,10,"Oct",2012,31,"Wednesday"
"713655",40350,"UIC-Halsted","07/10/2002","W",3564,2002-07-10,7,"Jul",2002,10,"Wednesday"
"713738",40350,"UIC-Halsted","11/21/2006","W",6219,2006-11-21,11,"Nov",2006,21,"Tuesday"
"713750",40350,"UIC-Halsted","11/23/2006","U",687,2006-11-23,11,"Nov",2006,23,"Thursday"
"713786",40350,"UIC-Halsted","03/24/2016","W",3101,2016-03-24,3,"Mar",2016,24,"Thursday"
"713902",40350,"UIC-Halsted","03/02/2005","W",5958,2005-03-02,3,"Mar",2005,2,"Wednesday"
"713910",40350,"UIC-Halsted","08/29/2014","W",8019,2014-08-29,8,"Aug",2014,29,"Friday"
"713924",40350,"UIC-Halsted","07/20/2007","W",3031,2007-07-20,7,"Jul",2007,20,"Friday"
"713967",40350,"UIC-Halsted","09/08/2015","W",8102,2015-09-08,9,"Sep",2015,8,"Tuesday"
"713970",40350,"UIC-Halsted","01/12/2006","W",6652,2006-01-12,1,"Jan",2006,12,"Thursday"
"713999",40350,"UIC-Halsted","10/05/2009","W",6184,2009-10-05,10,"Oct",2009,5,"Monday"
"714101",40350,"UIC-Halsted","03/14/2015","A",3564,2015-03-14,3,"Mar",2015,14,"Saturday"
"714525",40350,"UIC-Halsted","02/22/2015","U",1331,2015-02-22,2,"Feb",2015,22,"Sunday"
"714570",40350,"UIC-Halsted","10/10/2011","W",7596,2011-10-10,10,"Oct",2011,10,"Monday"
"714576",40350,"UIC-Halsted","01/22/2013","W",6861,2013-01-22,1,"Jan",2013,22,"Tuesday"
"714917",40350,"UIC-Halsted","02/28/2011","W",6801,2011-02-28,2,"Feb",2011,28,"Monday"
"715756",40350,"UIC-Halsted","01/02/2009","W",1487,2009-01-02,1,"Jan",2009,2,"Friday"
"715758",40350,"UIC-Halsted","09/09/2008","W",6975,2008-09-09,9,"Sep",2008,9,"Tuesday"
"715827",40350,"UIC-Halsted","05/10/2015","U",1322,2015-05-10,5,"May",2015,10,"Sunday"
"715875",40350,"UIC-Halsted","10/17/2002","W",7153,2002-10-17,10,"Oct",2002,17,"Thursday"
"715901",40350,"UIC-Halsted","10/03/2017","W",8535,2017-10-03,10,"Oct",2017,3,"Tuesday"
"715933",40350,"UIC-Halsted","11/22/2007","U",573,2007-11-22,11,"Nov",2007,22,"Thursday"
"716539",40350,"UIC-Halsted","12/26/2006","W",1126,2006-12-26,12,"Dec",2006,26,"Tuesday"
"716611",40350,"UIC-Halsted","06/03/2014","W",3758,2014-06-03,6,"Jun",2014,3,"Tuesday"
"716837",40350,"UIC-Halsted","06/25/2010","W",3440,2010-06-25,6,"Jun",2010,25,"Friday"
"717497",40350,"UIC-Halsted","01/13/2010","W",6130,2010-01-13,1,"Jan",2010,13,"Wednesday"
"717538",40350,"UIC-Halsted","05/04/2012","W",5771,2012-05-04,5,"May",2012,4,"Friday"
"717554",40350,"UIC-Halsted","07/31/2006","W",2404,2006-07-31,7,"Jul",2006,31,"Monday"
"717832",40350,"UIC-Halsted","08/06/2003","W",2635,2003-08-06,8,"Aug",2003,6,"Wednesday"
"717839",40350,"UIC-Halsted","03/02/2012","W",6818,2012-03-02,3,"Mar",2012,2,"Friday"
"717968",40350,"UIC-Halsted","02/16/2012","W",7243,2012-02-16,2,"Feb",2012,16,"Thursday"
"718017",40350,"UIC-Halsted","06/15/2013","A",1885,2013-06-15,6,"Jun",2013,15,"Saturday"
"718073",40350,"UIC-Halsted","09/23/2014","W",8044,2014-09-23,9,"Sep",2014,23,"Tuesday"
"718187",40350,"UIC-Halsted","04/06/2011","W",6944,2011-04-06,4,"Apr",2011,6,"Wednesday"
"718303",40350,"UIC-Halsted","06/10/2002","W",3440,2002-06-10,6,"Jun",2002,10,"Monday"
"718724",40350,"UIC-Halsted","05/28/2017","U",1159,2017-05-28,5,"May",2017,28,"Sunday"
"718814",40350,"UIC-Halsted","06/19/2008","W",3727,2008-06-19,6,"Jun",2008,19,"Thursday"
"718857",40350,"UIC-Halsted","08/13/2013","W",3408,2013-08-13,8,"Aug",2013,13,"Tuesday"
"719198",40350,"UIC-Halsted","10/22/2007","W",6199,2007-10-22,10,"Oct",2007,22,"Monday"
"719336",40350,"UIC-Halsted","11/12/2013","W",8364,2013-11-12,11,"Nov",2013,12,"Tuesday"
"719363",40350,"UIC-Halsted","07/13/2017","W",3915,2017-07-13,7,"Jul",2017,13,"Thursday"
"719729",40350,"UIC-Halsted","11/04/2005","W",6638,2005-11-04,11,"Nov",2005,4,"Friday"
"720002",40350,"UIC-Halsted","08/09/2006","W",2558,2006-08-09,8,"Aug",2006,9,"Wednesday"
"720025",40350,"UIC-Halsted","11/09/2012","W",7844,2012-11-09,11,"Nov",2012,9,"Friday"
"720399",40350,"UIC-Halsted","08/14/2002","W",2495,2002-08-14,8,"Aug",2002,14,"Wednesday"
"720400",40350,"UIC-Halsted","08/28/2012","W",7950,2012-08-28,8,"Aug",2012,28,"Tuesday"
"720410",40350,"UIC-Halsted","02/26/2014","W",7370,2014-02-26,2,"Feb",2014,26,"Wednesday"
"720729",40350,"UIC-Halsted","07/02/2011","A",1773,2011-07-02,7,"Jul",2011,2,"Saturday"
"720848",40350,"UIC-Halsted","08/02/2006","W",2488,2006-08-02,8,"Aug",2006,2,"Wednesday"
"720909",40350,"UIC-Halsted","11/22/2006","W",5496,2006-11-22,11,"Nov",2006,22,"Wednesday"
"721119",40350,"UIC-Halsted","06/14/2013","W",3482,2013-06-14,6,"Jun",2013,14,"Friday"
"721149",40350,"UIC-Halsted","08/18/2004","W",3058,2004-08-18,8,"Aug",2004,18,"Wednesday"
"721278",40350,"UIC-Halsted","01/08/2001","W",4663,2001-01-08,1,"Jan",2001,8,"Monday"
"721794",40350,"UIC-Halsted","01/30/2014","W",7557,2014-01-30,1,"Jan",2014,30,"Thursday"
"721850",40350,"UIC-Halsted","09/06/2006","W",7049,2006-09-06,9,"Sep",2006,6,"Wednesday"
"721974",40350,"UIC-Halsted","06/23/2011","W",4010,2011-06-23,6,"Jun",2011,23,"Thursday"
"722856",40350,"UIC-Halsted","05/08/2015","W",5331,2015-05-08,5,"May",2015,8,"Friday"
"722866",40350,"UIC-Halsted","12/15/2004","W",2676,2004-12-15,12,"Dec",2004,15,"Wednesday"
"722934",40350,"UIC-Halsted","05/08/2003","W",4657,2003-05-08,5,"May",2003,8,"Thursday"
"723559",40350,"UIC-Halsted","12/02/2007","U",1051,2007-12-02,12,"Dec",2007,2,"Sunday"
"723599",40350,"UIC-Halsted","05/14/2005","A",1111,2005-05-14,5,"May",2005,14,"Saturday"
"723783",40350,"UIC-Halsted","12/07/2005","W",4748,2005-12-07,12,"Dec",2005,7,"Wednesday"
"723810",40350,"UIC-Halsted","09/05/2005","U",1221,2005-09-05,9,"Sep",2005,5,"Monday"
"724160",40350,"UIC-Halsted","11/09/2007","W",5959,2007-11-09,11,"Nov",2007,9,"Friday"
"724180",40350,"UIC-Halsted","08/08/2004","U",759,2004-08-08,8,"Aug",2004,8,"Sunday"
"724296",40350,"UIC-Halsted","09/15/2016","W",8798,2016-09-15,9,"Sep",2016,15,"Thursday"
"724327",40350,"UIC-Halsted","11/17/2012","A",3549,2012-11-17,11,"Nov",2012,17,"Saturday"
"724381",40350,"UIC-Halsted","09/04/2011","U",2020,2011-09-04,9,"Sep",2011,4,"Sunday"
"724456",40350,"UIC-Halsted","04/09/2002","W",5308,2002-04-09,4,"Apr",2002,9,"Tuesday"
"724467",40350,"UIC-Halsted","08/20/2010","W",4404,2010-08-20,8,"Aug",2010,20,"Friday"
"724647",40350,"UIC-Halsted","03/20/2008","W",5710,2008-03-20,3,"Mar",2008,20,"Thursday"
"724761",40350,"UIC-Halsted","05/26/2009","W",2767,2009-05-26,5,"May",2009,26,"Tuesday"
"725060",40350,"UIC-Halsted","01/08/2009","W",2893,2009-01-08,1,"Jan",2009,8,"Thursday"
"725287",40350,"UIC-Halsted","11/06/2013","W",8291,2013-11-06,11,"Nov",2013,6,"Wednesday"
"725474",40350,"UIC-Halsted","04/26/2015","U",1565,2015-04-26,4,"Apr",2015,26,"Sunday"
"725557",40350,"UIC-Halsted","06/08/2004","W",3598,2004-06-08,6,"Jun",2004,8,"Tuesday"
"725641",40350,"UIC-Halsted","04/11/2002","W",5529,2002-04-11,4,"Apr",2002,11,"Thursday"
"725787",40350,"UIC-Halsted","10/30/2014","W",8051,2014-10-30,10,"Oct",2014,30,"Thursday"
"725827",40350,"UIC-Halsted","06/13/2006","W",3786,2006-06-13,6,"Jun",2006,13,"Tuesday"
"725911",40350,"UIC-Halsted","06/05/2005","U",892,2005-06-05,6,"Jun",2005,5,"Sunday"
"725936",40350,"UIC-Halsted","05/17/2009","U",907,2009-05-17,5,"May",2009,17,"Sunday"
"726246",40350,"UIC-Halsted","12/30/2001","U",475,2001-12-30,12,"Dec",2001,30,"Sunday"
"726436",40350,"UIC-Halsted","06/30/2001","A",1060,2001-06-30,6,"Jun",2001,30,"Saturday"
"726498",40350,"UIC-Halsted","10/12/2007","W",6310,2007-10-12,10,"Oct",2007,12,"Friday"
"726676",40350,"UIC-Halsted","06/06/2008","W",3221,2008-06-06,6,"Jun",2008,6,"Friday"
"726779",40350,"UIC-Halsted","04/03/2009","W",5666,2009-04-03,4,"Apr",2009,3,"Friday"
"726792",40350,"UIC-Halsted","05/22/2017","W",3408,2017-05-22,5,"May",2017,22,"Monday"
"727347",40350,"UIC-Halsted","03/09/2007","W",5081,2007-03-09,3,"Mar",2007,9,"Friday"
"727360",40350,"UIC-Halsted","02/06/2014","W",7546,2014-02-06,2,"Feb",2014,6,"Thursday"
"727423",40350,"UIC-Halsted","12/03/2009","W",6054,2009-12-03,12,"Dec",2009,3,"Thursday"
"727538",40350,"UIC-Halsted","12/20/2005","W",2236,2005-12-20,12,"Dec",2005,20,"Tuesday"
"727752",40350,"UIC-Halsted","01/26/2005","W",6380,2005-01-26,1,"Jan",2005,26,"Wednesday"
"727844",40350,"UIC-Halsted","07/13/2014","U",1284,2014-07-13,7,"Jul",2014,13,"Sunday"
"727855",40350,"UIC-Halsted","04/16/2014","W",7433,2014-04-16,4,"Apr",2014,16,"Wednesday"
"728220",40350,"UIC-Halsted","10/29/2014","W",8035,2014-10-29,10,"Oct",2014,29,"Wednesday"
"728410",40350,"UIC-Halsted","08/29/2013","W",8171,2013-08-29,8,"Aug",2013,29,"Thursday"
"728594",40350,"UIC-Halsted","02/06/2016","A",2380,2016-02-06,2,"Feb",2016,6,"Saturday"
"728659",40350,"UIC-Halsted","09/18/2009","W",6282,2009-09-18,9,"Sep",2009,18,"Friday"
"728865",40350,"UIC-Halsted","03/17/2016","W",7502,2016-03-17,3,"Mar",2016,17,"Thursday"
"728871",40350,"UIC-Halsted","04/16/2001","W",3976,2001-04-16,4,"Apr",2001,16,"Monday"
"729260",40350,"UIC-Halsted","04/06/2005","W",6096,2005-04-06,4,"Apr",2005,6,"Wednesday"
"729299",40350,"UIC-Halsted","03/10/2017","W",7096,2017-03-10,3,"Mar",2017,10,"Friday"
"729338",40350,"UIC-Halsted","09/27/2006","W",6736,2006-09-27,9,"Sep",2006,27,"Wednesday"
"729447",40350,"UIC-Halsted","05/18/2012","W",3180,2012-05-18,5,"May",2012,18,"Friday"
"729469",40350,"UIC-Halsted","08/17/2006","W",2529,2006-08-17,8,"Aug",2006,17,"Thursday"
"729506",40350,"UIC-Halsted","02/28/2010","U",1124,2010-02-28,2,"Feb",2010,28,"Sunday"
"729624",40350,"UIC-Halsted","06/10/2015","W",3538,2015-06-10,6,"Jun",2015,10,"Wednesday"
"729851",40350,"UIC-Halsted","09/28/2014","U",1596,2014-09-28,9,"Sep",2014,28,"Sunday"
"729858",40350,"UIC-Halsted","03/16/2005","W",6022,2005-03-16,3,"Mar",2005,16,"Wednesday"
"729957",40350,"UIC-Halsted","08/22/2008","W",3920,2008-08-22,8,"Aug",2008,22,"Friday"
"730038",40350,"UIC-Halsted","08/01/2002","W",2797,2002-08-01,8,"Aug",2002,1,"Thursday"
"730162",40350,"UIC-Halsted","03/30/2004","W",5592,2004-03-30,3,"Mar",2004,30,"Tuesday"
"730175",40350,"UIC-Halsted","05/01/2011","U",1676,2011-05-01,5,"May",2011,1,"Sunday"
"730241",40350,"UIC-Halsted","06/25/2014","W",3970,2014-06-25,6,"Jun",2014,25,"Wednesday"
"730243",40350,"UIC-Halsted","05/31/2010","U",705,2010-05-31,5,"May",2010,31,"Monday"
"730421",40350,"UIC-Halsted","02/09/2006","W",6405,2006-02-09,2,"Feb",2006,9,"Thursday"
"730573",40350,"UIC-Halsted","02/04/2014","W",7352,2014-02-04,2,"Feb",2014,4,"Tuesday"
"730840",40350,"UIC-Halsted","11/21/2005","W",6481,2005-11-21,11,"Nov",2005,21,"Monday"
"730842",40350,"UIC-Halsted","03/29/2017","W",7209,2017-03-29,3,"Mar",2017,29,"Wednesday"
"730854",40350,"UIC-Halsted","11/29/2013","W",1725,2013-11-29,11,"Nov",2013,29,"Friday"
"730977",40350,"UIC-Halsted","04/11/2012","W",7086,2012-04-11,4,"Apr",2012,11,"Wednesday"
"731009",40350,"UIC-Halsted","11/10/2002","U",1052,2002-11-10,11,"Nov",2002,10,"Sunday"
"731028",40350,"UIC-Halsted","12/30/2010","W",1617,2010-12-30,12,"Dec",2010,30,"Thursday"
"731077",40350,"UIC-Halsted","09/24/2017","U",1889,2017-09-24,9,"Sep",2017,24,"Sunday"
"731236",40350,"UIC-Halsted","06/27/2017","W",3951,2017-06-27,6,"Jun",2017,27,"Tuesday"
"731400",40350,"UIC-Halsted","11/08/2005","W",6871,2005-11-08,11,"Nov",2005,8,"Tuesday"
"731514",40350,"UIC-Halsted","02/10/2001","A",1026,2001-02-10,2,"Feb",2001,10,"Saturday"
"731621",40350,"UIC-Halsted","07/31/2009","W",2977,2009-07-31,7,"Jul",2009,31,"Friday"
"731630",40350,"UIC-Halsted","06/16/2015","W",3987,2015-06-16,6,"Jun",2015,16,"Tuesday"
"731704",40350,"UIC-Halsted","09/15/2001","A",1500,2001-09-15,9,"Sep",2001,15,"Saturday"
"731719",40350,"UIC-Halsted","04/27/2007","W",4877,2007-04-27,4,"Apr",2007,27,"Friday"
"732127",40350,"UIC-Halsted","03/21/2013","W",7337,2013-03-21,3,"Mar",2013,21,"Thursday"
